round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,lstm_dim_1,lstm_activation,dropout_rate_1,lstm_dim_2,dense_dim_1,dense_activation,gru_dim,gru_activation,dropout_rate_2,dense_dim_2,epochs,batch_size,optimizer,lr
5,0.04113005846738815,0.04113005846738815,0.1510757952928543,0.03885933384299278,0.03885933384299278,0.14760561287403107,75,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.04470658302307129,0.04470658302307129,0.15653187036514282,0.04163236543536186,0.04163236543536186,0.15190401673316956,75,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.04000761732459068,0.04000761732459068,0.14915186166763306,0.03765951469540596,0.03765951469540596,0.14566780626773834,75,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.052882783114910126,0.052882783114910126,0.17123205959796906,0.04988705366849899,0.04988705366849899,0.1673683375120163,75,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.045421287417411804,0.045421287417411804,0.15745504200458527,0.041767362505197525,0.041767362505197525,0.15164221823215485,75,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.03539808839559555,0.03539808839559555,0.13808146119117737,0.032279931008815765,0.032279931008815765,0.13214795291423798,75,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.046042609959840775,0.046042609959840775,0.15922918915748596,0.042710285633802414,0.042710285633802414,0.1546785682439804,75,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.04081865772604942,0.04081865772604942,0.14906439185142517,0.037783894687891006,0.037783894687891006,0.14430153369903564,75,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.04155653342604637,0.04155653342604637,0.15040075778961182,0.03824886307120323,0.03824886307120323,0.14515218138694763,75,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04135625436902046,0.04135625436902046,0.14989745616912842,0.0381956622004509,0.0381956622004509,0.14485038816928864,75,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.04788253456354141,0.04788253456354141,0.1630372554063797,0.0450177825987339,0.0450177825987339,0.15949171781539917,75,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.03990568220615387,0.03990568220615387,0.1478920578956604,0.03725690394639969,0.03725690394639969,0.14370977878570557,75,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.044716548174619675,0.044716548174619675,0.15715506672859192,0.04179312661290169,0.04179312661290169,0.15317727625370026,75,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04687994346022606,0.04687994346022606,0.1611383557319641,0.04372460022568703,0.04372460022568703,0.1570408195257187,75,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.04208112135529518,0.04208112135529518,0.15131214261054993,0.03899424523115158,0.03899424523115158,0.14628908038139343,75,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.05608546733856201,0.05608546733856201,0.1743863970041275,0.0517083965241909,0.0517083965241909,0.16858428716659546,75,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.0537811741232872,0.0537811741232872,0.1719246208667755,0.050592608749866486,0.050592608749866486,0.16789430379867554,75,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.04286710172891617,0.04286710172891617,0.1532377004623413,0.039398837834596634,0.039398837834596634,0.1478007435798645,75,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.04500453919172287,0.04500453919172287,0.15617254376411438,0.04140803590416908,0.04140803590416908,0.15106074512004852,75,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.0391872376203537,0.0391872376203537,0.1463133841753006,0.03613840416073799,0.03613840416073799,0.1412712186574936,75,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.039649493992328644,0.039649493992328644,0.1466875672340393,0.03668942674994469,0.03668942674994469,0.1414737105369568,75,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.04918377473950386,0.04918377473950386,0.16327084600925446,0.04529430344700813,0.04529430344700813,0.15759237110614777,75,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.03981122747063637,0.03981122747063637,0.14846135675907135,0.03753098100423813,0.03753098100423813,0.14528991281986237,75,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.0440421961247921,0.0440421961247921,0.15501092374324799,0.041141413152217865,0.041141413152217865,0.15061603486537933,75,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.036520399153232574,0.036520399153232574,0.14088723063468933,0.03346530348062515,0.03346530348062515,0.13544784486293793,75,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.055420517921447754,0.055420517921447754,0.17610064148902893,0.052586618810892105,0.052586618810892105,0.17320702970027924,75,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.024990584701299667,0.024990584701299667,0.1131369024515152,0.02213817648589611,0.02213817648589611,0.10597199946641922,75,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.04353632405400276,0.04353632405400276,0.1542879343032837,0.0401972271502018,0.0401972271502018,0.14905282855033875,75,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.04680635780096054,0.04680635780096054,0.15849828720092773,0.04230250418186188,0.04230250418186188,0.15167339146137238,75,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.037735071033239365,0.037735071033239365,0.14237621426582336,0.03426402062177658,0.03426402062177658,0.13574004173278809,75,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.043390851467847824,0.043390851467847824,0.1540047526359558,0.04023629054427147,0.04023629054427147,0.14927488565444946,75,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.04277854040265083,0.04277854040265083,0.15245245397090912,0.039681632071733475,0.039681632071733475,0.14755132794380188,75,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.04613026976585388,0.04613026976585388,0.15832877159118652,0.04228492081165314,0.04228492081165314,0.15249231457710266,75,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.05062760412693024,0.05062760412693024,0.16738072037696838,0.04754848778247833,0.04754848778247833,0.1635252833366394,75,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.039013996720314026,0.039013996720314026,0.14579637348651886,0.036225687712430954,0.036225687712430954,0.14114302396774292,75,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.02597944252192974,0.02597944252192974,0.1169331967830658,0.02327292412519455,0.02327292412519455,0.11074672639369965,75,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04393817111849785,0.04393817111849785,0.1548474133014679,0.04063062369823456,0.04063062369823456,0.14977620542049408,75,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.029352089390158653,0.029352089390158653,0.12522096931934357,0.02657533809542656,0.02657533809542656,0.11936786770820618,75,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.029881056398153305,0.029881056398153305,0.12640409171581268,0.02700066566467285,0.02700066566467285,0.12069397419691086,75,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.05400850251317024,0.05400850251317024,0.17139285802841187,0.050183240324258804,0.050183240324258804,0.16612191498279572,75,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.0456993393599987,0.0456993393599987,0.15881426632404327,0.04269324988126755,0.04269324988126755,0.15477021038532257,75,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.040843404829502106,0.040843404829502106,0.1509494036436081,0.03872332349419594,0.03872332349419594,0.14830546081066132,75,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.04289007931947708,0.04289007931947708,0.15237800776958466,0.03934992477297783,0.03934992477297783,0.14652018249034882,75,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.04056054353713989,0.04056054353713989,0.1498935967683792,0.0380428172647953,0.0380428172647953,0.14615881443023682,75,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.04989911615848541,0.04989911615848541,0.16564057767391205,0.046438004821538925,0.046438004821538925,0.1608705222606659,75,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04103151708841324,0.04103151708841324,0.14959996938705444,0.03810441121459007,0.03810441121459007,0.14476704597473145,75,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.05324124917387962,0.05324124917387962,0.17332889139652252,0.050231486558914185,0.050231486558914185,0.1703144758939743,75,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.043136321008205414,0.043136321008205414,0.1541302651166916,0.040030207484960556,0.040030207484960556,0.14947094023227692,75,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.041629109531641006,0.041629109531641006,0.15082396566867828,0.03863061964511871,0.03863061964511871,0.14639388024806976,75,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04232753813266754,0.04232753813266754,0.15289510786533356,0.03974231705069542,0.03974231705069542,0.149055615067482,75,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.05148615315556526,0.05148615315556526,0.1694553941488266,0.04867895692586899,0.04867895692586899,0.16649502515792847,75,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.033088065683841705,0.033088065683841705,0.13315309584140778,0.03028900921344757,0.03028900921344757,0.1276603490114212,75,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.04431658238172531,0.04431658238172531,0.15779641270637512,0.04181843623518944,0.04181843623518944,0.15484510362148285,75,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.05454591289162636,0.05454591289162636,0.17476804554462433,0.05136381462216377,0.05136381462216377,0.17110460996627808,75,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.05154441297054291,0.05154441297054291,0.16913217306137085,0.04855528473854065,0.04855528473854065,0.16533777117729187,75,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.05770133435726166,0.05770133435726166,0.17922116816043854,0.0543411448597908,0.0543411448597908,0.17577184736728668,75,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.05309832841157913,0.05309832841157913,0.1708521842956543,0.04930095002055168,0.04930095002055168,0.16584762930870056,75,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.046775154769420624,0.046775154769420624,0.1617289036512375,0.04404184967279434,0.04404184967279434,0.15807314217090607,75,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.049357280135154724,0.049357280135154724,0.16620683670043945,0.04639061167836189,0.04639061167836189,0.16259773075580597,75,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.03389713540673256,0.03389713540673256,0.1357148289680481,0.031207900494337082,0.031207900494337082,0.13075608015060425,75,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.04249843582510948,0.04249843582510948,0.15159037709236145,0.03931355103850365,0.03931355103850365,0.1465519517660141,75,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.0400393083691597,0.0400393083691597,0.14743855595588684,0.03678998723626137,0.03678998723626137,0.14226317405700684,75,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.0428471565246582,0.0428471565246582,0.15339158475399017,0.03941396623849869,0.03941396623849869,0.14812485873699188,75,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.03894397243857384,0.03894397243857384,0.14514747262001038,0.035916849970817566,0.035916849970817566,0.14005063474178314,75,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.040106065571308136,0.040106065571308136,0.14741522073745728,0.0369233712553978,0.0369233712553978,0.14244520664215088,75,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.0483226478099823,0.0483226478099823,0.16358011960983276,0.04524213448166847,0.04524213448166847,0.159672811627388,75,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.034852851182222366,0.034852851182222366,0.13753263652324677,0.03225944563746452,0.03225944563746452,0.13309632241725922,75,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.04085735231637955,0.04085735231637955,0.14965783059597015,0.03801921382546425,0.03801921382546425,0.14526072144508362,75,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.04288598150014877,0.04288598150014877,0.15350645780563354,0.040069710463285446,0.040069710463285446,0.14930060505867004,75,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.039093174040317535,0.039093174040317535,0.14599639177322388,0.0360807366669178,0.0360807366669178,0.14092017710208893,75,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.026745712384581566,0.026745712384581566,0.11965471506118774,0.024618221446871758,0.024618221446871758,0.115325927734375,75,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.04667932912707329,0.04667932912707329,0.16043120622634888,0.04376604035496712,0.04376604035496712,0.15629659593105316,75,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04864061623811722,0.04864061623811722,0.1641625612974167,0.04551173374056816,0.04551173374056816,0.15982410311698914,75,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.04505203291773796,0.04505203291773796,0.15837541222572327,0.04237119108438492,0.04237119108438492,0.15489992499351501,75,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.055407993495464325,0.055407993495464325,0.1749849170446396,0.05197029933333397,0.05197029933333397,0.17075015604496002,75,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04379107058048248,0.04379107058048248,0.15451586246490479,0.04023810103535652,0.04023810103535652,0.149007186293602,75,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.03224552795290947,0.03224552795290947,0.13027983903884888,0.02876657247543335,0.02876657247543335,0.12307307124137878,75,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.04766929894685745,0.04766929894685745,0.16263745725154877,0.044458407908678055,0.044458407908678055,0.1586800515651703,75,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.02620111033320427,0.02620111033320427,0.11605651676654816,0.023398343473672867,0.023398343473672867,0.10900741815567017,75,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.048211198300123215,0.048211198300123215,0.1638115644454956,0.045143548399209976,0.045143548399209976,0.15977437794208527,75,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.04760025069117546,0.04760025069117546,0.1617027223110199,0.044231586158275604,0.044231586158275604,0.15716291964054108,75,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.03759320452809334,0.03759320452809334,0.14344754815101624,0.03485126420855522,0.03485126420855522,0.13869573175907135,75,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.0527067705988884,0.0527067705988884,0.17197370529174805,0.05002371221780777,0.05002371221780777,0.16920937597751617,75,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.04110186547040939,0.04110186547040939,0.15078531205654144,0.038647059351205826,0.038647059351205826,0.147100567817688,75,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.03343331441283226,0.03343331441283226,0.13465289771556854,0.030959000810980797,0.030959000810980797,0.13000625371932983,75,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04757840186357498,0.04757840186357498,0.16148141026496887,0.04429386928677559,0.04429386928677559,0.15676215291023254,75,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.03672061860561371,0.03672061860561371,0.1414012908935547,0.03383098170161247,0.03383098170161247,0.1366020143032074,75,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.03424295783042908,0.03424295783042908,0.13589119911193848,0.03148975223302841,0.03148975223302841,0.130476176738739,75,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.049981750547885895,0.049981750547885895,0.16624397039413452,0.04699498787522316,0.04699498787522316,0.16242273151874542,75,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.04447439685463905,0.04447439685463905,0.15553319454193115,0.04108020290732384,0.04108020290732384,0.15023475885391235,75,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.025916138663887978,0.025916138663887978,0.11563383787870407,0.023246433585882187,0.023246433585882187,0.1090354323387146,75,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.04553671553730965,0.04553671553730965,0.15771915018558502,0.041847072541713715,0.041847072541713715,0.15201371908187866,75,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.0415940061211586,0.0415940061211586,0.15043726563453674,0.03835780546069145,0.03835780546069145,0.1452147215604782,75,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.044503744691610336,0.044503744691610336,0.1551770120859146,0.04101480171084404,0.04101480171084404,0.14965671300888062,75,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.0465291365981102,0.0465291365981102,0.16027982532978058,0.04356943443417549,0.04356943443417549,0.15618474781513214,75,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.05303221195936203,0.05303221195936203,0.17037807404994965,0.04956049099564552,0.04956049099564552,0.16542765498161316,75,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.03861219435930252,0.03861219435930252,0.14548040926456451,0.03626152500510216,0.03626152500510216,0.1417919546365738,75,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.04999244213104248,0.04999244213104248,0.16581755876541138,0.04641670733690262,0.04641670733690262,0.16098719835281372,75,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.04437314718961716,0.04437314718961716,0.1578369140625,0.04184086248278618,0.04184086248278618,0.15464623272418976,75,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.05738261342048645,0.05738261342048645,0.17962923645973206,0.05450541898608208,0.05450541898608208,0.17699408531188965,75,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.045427996665239334,0.045427996665239334,0.1576390564441681,0.04205738380551338,0.04205738380551338,0.15244737267494202,75,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.04473232477903366,0.04473232477903366,0.15589797496795654,0.041321076452732086,0.041321076452732086,0.150845468044281,75,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.0315261036157608,0.0315261036157608,0.1307830512523651,0.02915785275399685,0.02915785275399685,0.12606415152549744,75,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.0370040163397789,0.0370040163397789,0.1408308446407318,0.03387103229761124,0.03387103229761124,0.13508552312850952,75,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.044027626514434814,0.044027626514434814,0.1548864096403122,0.0405782088637352,0.0405782088637352,0.14936065673828125,75,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.040244828909635544,0.040244828909635544,0.1472461223602295,0.03684229031205177,0.03684229031205177,0.14112868905067444,75,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.047943636775016785,0.047943636775016785,0.16252928972244263,0.04420551285147667,0.04420551285147667,0.15742027759552002,75,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.05088494345545769,0.05088494345545769,0.16820219159126282,0.047688085585832596,0.047688085585832596,0.16431841254234314,75,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.03704763576388359,0.03704763576388359,0.14268158376216888,0.034508075565099716,0.034508075565099716,0.1385946124792099,75,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.04284964129328728,0.04284964129328728,0.15264564752578735,0.03952110558748245,0.03952110558748245,0.14751999080181122,75,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.049959566444158554,0.049959566444158554,0.1674639880657196,0.04716983065009117,0.04716983065009117,0.1642778217792511,75,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.035289328545331955,0.035289328545331955,0.138590008020401,0.03224475309252739,0.03224475309252739,0.1332392394542694,75,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.04852455109357834,0.04852455109357834,0.16329032182693481,0.04559548944234848,0.04559548944234848,0.15915799140930176,75,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.043774086982011795,0.043774086982011795,0.1547464281320572,0.040378738194704056,0.040378738194704056,0.14930787682533264,75,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.029560958966612816,0.029560958966612816,0.12492566555738449,0.026480264961719513,0.026480264961719513,0.11849932372570038,75,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.04173293709754944,0.04173293709754944,0.14935854077339172,0.038058314472436905,0.038058314472436905,0.1430666595697403,75,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.047826290130615234,0.047826290130615234,0.1615404337644577,0.04432842135429382,0.04432842135429382,0.1567165106534958,75,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.040745727717876434,0.040745727717876434,0.14753510057926178,0.03727911040186882,0.03727911040186882,0.14149802923202515,75,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.04117060452699661,0.04117060452699661,0.14976812899112701,0.03810916841030121,0.03810916841030121,0.14460402727127075,75,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.03467230871319771,0.03467230871319771,0.13613097369670868,0.03151291236281395,0.03151291236281395,0.12999509274959564,75,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.0446762815117836,0.0446762815117836,0.15562944114208221,0.04111523926258087,0.04111523926258087,0.1499517560005188,75,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.053175363689661026,0.053175363689661026,0.1713678389787674,0.04954309016466141,0.04954309016466141,0.1669265627861023,75,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.04543488100171089,0.04543488100171089,0.1577337086200714,0.042161453515291214,0.042161453515291214,0.15292894840240479,75,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.043017443269491196,0.043017443269491196,0.15317484736442566,0.039581771939992905,0.039581771939992905,0.1478542536497116,75,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.05891893431544304,0.05891893431544304,0.17968261241912842,0.05493121221661568,0.05493121221661568,0.17468968033790588,75,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.03677837550640106,0.03677837550640106,0.14081084728240967,0.033754441887140274,0.033754441887140274,0.13557906448841095,75,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.0441889725625515,0.0441889725625515,0.15358980000019073,0.040410518646240234,0.040410518646240234,0.14722275733947754,75,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.05348822847008705,0.05348822847008705,0.17002590000629425,0.04938708245754242,0.04938708245754242,0.16433273255825043,75,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.04102239012718201,0.04102239012718201,0.15008580684661865,0.037825897336006165,0.037825897336006165,0.1452062726020813,75,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.04734351858496666,0.04734351858496666,0.1617959886789322,0.044362422078847885,0.044362422078847885,0.15766370296478271,75,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.04551347345113754,0.04551347345113754,0.15787486732006073,0.04222574457526207,0.04222574457526207,0.15322023630142212,75,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.038082294166088104,0.038082294166088104,0.14360426366329193,0.035196226090192795,0.035196226090192795,0.13838614523410797,75,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.0317559540271759,0.0317559540271759,0.13080033659934998,0.02865411713719368,0.02865411713719368,0.12486524879932404,75,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.02452562190592289,0.02452562190592289,0.11303281038999557,0.02180742472410202,0.02180742472410202,0.10647851228713989,75,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.03799702227115631,0.03799702227115631,0.14476385712623596,0.03559407219290733,0.03559407219290733,0.14113765954971313,75,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.042660631239414215,0.042660631239414215,0.1512129157781601,0.03922664374113083,0.03922664374113083,0.14510458707809448,75,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.053724098950624466,0.053724098950624466,0.17210975289344788,0.050433650612831116,0.050433650612831116,0.16795732080936432,75,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.03812563046813011,0.03812563046813011,0.1441417783498764,0.035002611577510834,0.035002611577510834,0.1390897035598755,75,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.047997862100601196,0.047997862100601196,0.1630733758211136,0.04478419944643974,0.04478419944643974,0.15849760174751282,75,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,1e-05
