,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
410,HYBRID_GRU_TCN_SVR_KNN_ARIMA,0.0002739886865986,0.0154700570703352,0.0115378857853043,0.0449425452526705,0.6998170638619802
411,HYBRID_GRU_TFT_RF_SVR_KNN,0.0002735759850047,0.0154577690646696,0.0115026584967479,0.0448389178257117,0.7008643112336504
412,HYBRID_GRU_TFT_RF_SVR_ARIMA,0.0002752216468781,0.0154965676250158,0.0115527686725598,0.0449991190828336,0.7000906361010015
413,HYBRID_GRU_TFT_RF_KNN_ARIMA,0.0002735817568129,0.0154484586535463,0.0115011483713831,0.044780146514996,0.700685433669026
414,HYBRID_GRU_TFT_SVR_KNN_ARIMA,0.000275473553019,0.0155115197832356,0.0115712803868487,0.0450881678871061,0.6984337806832513
415,HYBRID_GRU_RF_SVR_KNN_ARIMA,0.0002738434079508,0.0154625222840144,0.0115191171248232,0.0448926415430454,0.7008170826287442
416,HYBRID_LSTM_TCN_TFT_RF_SVR,0.0002706602530746,0.0153726952605099,0.01146200155416,0.0446586012666929,0.7044163833911471
417,HYBRID_LSTM_TCN_TFT_RF_KNN,0.0002691723763873,0.0153280904983897,0.0114116335682003,0.0444469380205288,0.7049471638798538
418,HYBRID_LSTM_TCN_TFT_RF_ARIMA,0.000270807656318,0.0153665279634886,0.0114650310690141,0.0446219443603313,0.7041903479602828
419,HYBRID_LSTM_TCN_TFT_SVR_KNN,0.0002708340839936,0.0153854917628495,0.0114780007745305,0.0447417926286236,0.7028470209651828
420,HYBRID_LSTM_TCN_TFT_SVR_ARIMA,0.0002726933717139,0.0154299365182606,0.0115371191615119,0.0449486013887203,0.7018300879400399
421,HYBRID_LSTM_TCN_TFT_KNN_ARIMA,0.0002710333707438,0.0153804462834096,0.0114815200093369,0.0447028026222255,0.7025311158524065
422,HYBRID_LSTM_TCN_RF_SVR_KNN,0.0002692537953347,0.0153374226688223,0.0114270695267206,0.0445478513690187,0.7051765152334425
423,HYBRID_LSTM_TCN_RF_SVR_ARIMA,0.0002709066922035,0.0153768826582851,0.0114788651442298,0.0447143887542606,0.7043537727038731
424,HYBRID_LSTM_TCN_RF_KNN_ARIMA,0.0002693671383234,0.0153316211714349,0.0114287474259969,0.0444996876067727,0.7048649820079662
425,HYBRID_LSTM_TCN_SVR_KNN_ARIMA,0.0002711035041446,0.0153906389249394,0.0114910766745327,0.0447814138313186,0.7027133443505154
426,HYBRID_LSTM_TFT_RF_SVR_KNN,0.0002706996044946,0.0153787738636182,0.0114583317855341,0.0446846533214095,0.7037773615084119
427,HYBRID_LSTM_TFT_RF_SVR_ARIMA,0.0002723701328523,0.015418407550609,0.0115096033637815,0.0448493288213356,0.7029786650808519
428,HYBRID_LSTM_TFT_RF_KNN_ARIMA,0.0002707479861686,0.0153703511426123,0.0114563983111275,0.0446255810044232,0.7036045884236813
429,HYBRID_LSTM_TFT_SVR_KNN_ARIMA,0.0002725973153681,0.0154327353447424,0.0115259986923858,0.0449331138169717,0.7013063925511571
430,HYBRID_LSTM_RF_SVR_KNN_ARIMA,0.0002709567189891,0.0153831467940497,0.0114734292972292,0.0447346050196174,0.7037171589324354
431,HYBRID_TCN_TFT_RF_SVR_KNN,0.0002752960944433,0.0155157924920428,0.0115443180889621,0.0450302335163133,0.6991848176681487
