,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
194,GRU_LSTM_RF_SVR,0.0010490696691558,0.0315147145390659,0.025070262955048,0.0349605636480423,0.7308838796270627
195,GRU_LSTM_RF_KNN,0.0010255133453122,0.0311703324977968,0.0248193470862962,0.0345826841021668,0.7366765101033028
196,GRU_LSTM_RF_ARIMA,0.0010279177609159,0.0312008913103224,0.0247917018165861,0.034549849441968,0.7363410721214444
197,GRU_LSTM_SVR_KNN,0.0010339213083074,0.0312914790498873,0.0250300112445418,0.0348754382489239,0.7344384676013904
198,GRU_LSTM_SVR_ARIMA,0.0010363203143157,0.03132261821377,0.0250222769355411,0.0348697783841564,0.7340716770185823
199,GRU_LSTM_KNN_ARIMA,0.0010158337149123,0.0310226893071321,0.0247389950056133,0.0344594880991027,0.7390868455718893
200,GRU_TCN_TFT_RF,0.0010607512773563,0.0317195771176284,0.0251590903175826,0.0350969826411653,0.7289149436331629
201,GRU_TCN_TFT_SVR,0.0010689280928127,0.0318344280047774,0.0253981246774593,0.0354187719694199,0.7266501778743742
202,GRU_TCN_TFT_KNN,0.0010479201419507,0.0315333361746959,0.0251340103034285,0.0350372210792676,0.7318014566218837
203,GRU_TCN_TFT_ARIMA,0.0010514054773957,0.0315787105080408,0.0251136264651631,0.0350139215947774,0.7312510185139974
204,GRU_TCN_RF_SVR,0.0010828956110142,0.0320439274587717,0.0254459201595006,0.0355117659432538,0.7231654615000879
205,GRU_TCN_RF_KNN,0.0010593706990451,0.03170645456087,0.0251940491655987,0.0351360780319169,0.7289777987504619
206,GRU_TCN_RF_ARIMA,0.0010621752985098,0.0317421112314987,0.0251616294742061,0.0350936296204525,0.7285820992909956
207,GRU_TCN_SVR_KNN,0.0010671781944911,0.0318157387139774,0.0254086437817142,0.0354254454545687,0.7268214317798208
208,GRU_TCN_SVR_ARIMA,0.0010699773843604,0.0318519267503449,0.0253946897058837,0.0354099345070778,0.7263943797194048
209,GRU_TCN_KNN_ARIMA,0.0010495221968315,0.0315583524879374,0.0251343723618797,0.0350344938241563,0.7314292550468456
210,GRU_TFT_RF_SVR,0.001084000090892,0.0320629252679767,0.0254335257326217,0.0355004252253105,0.7230921555224349
211,GRU_TFT_RF_KNN,0.001060702554879,0.0317293264999032,0.0251824180662087,0.0351273488638091,0.7288484738391303
212,GRU_TFT_RF_ARIMA,0.0010634704776891,0.0317642987966472,0.0251501294183404,0.0350856827121596,0.7284597447129787
213,GRU_TFT_SVR_KNN,0.0010683819951656,0.031836592338193,0.0253953351827796,0.0354120593577002,0.7267106841895457
214,GRU_TFT_SVR_ARIMA,0.0010711445083804,0.0318721005690317,0.0253784472346923,0.0353916877278014,0.726290602462444
215,GRU_TFT_KNN_ARIMA,0.0010509166968075,0.0315823738171635,0.0251168769085573,0.0350134781170257,0.7312694588562064
216,GRU_RF_SVR_KNN,0.0010827544087752,0.0320514201851081,0.0254550702121845,0.0355186053821557,0.7231537798243064
217,GRU_RF_SVR_ARIMA,0.0010848361860097,0.0320773702552757,0.0254220140637588,0.0354801543116277,0.7228884367456244
218,GRU_RF_KNN_ARIMA,0.0010620914133297,0.031751203761477,0.0251819067242202,0.035119865979821,0.7285283516422515
219,GRU_SVR_KNN_ARIMA,0.0010693961240106,0.0318534768489135,0.0253868586448076,0.0353955142544826,0.7264676081798643
220,LSTM_TCN_TFT_RF,0.0010425432242377,0.0314370516186596,0.0249868582894323,0.0348601462647793,0.7334532669428878
221,LSTM_TCN_TFT_SVR,0.0010511851388075,0.031559594982531,0.0252329352614923,0.0351946667180049,0.7311178279328718
222,LSTM_TCN_TFT_KNN,0.0010298850375179,0.031251033608218,0.024958549539912,0.034800018332106,0.736343580006832
223,LSTM_TCN_TFT_ARIMA,0.0010331765844813,0.0312943361919537,0.0249346825371711,0.0347715119228816,0.7358275946073233
224,LSTM_TCN_RF_SVR,0.001065166393693,0.0317713095675635,0.0252755958864189,0.0352758584817382,0.7275886702503622
225,LSTM_TCN_RF_KNN,0.0010413493312962,0.0314262084868942,0.0250219085724219,0.0348985386053433,0.7334754808271868
226,LSTM_TCN_RF_ARIMA,0.0010439601422794,0.0314597104453169,0.0249911495667699,0.0348597065202841,0.7331142340760978
227,LSTM_TCN_SVR_KNN,0.0010496219258557,0.03154308994238,0.0252375313474784,0.0351926100865038,0.7312484406053185
228,LSTM_TCN_SVR_ARIMA,0.0010522273272435,0.0315771704847687,0.0252283602756787,0.035184212913933,0.7308558412532795
229,LSTM_TCN_KNN_ARIMA,0.0010314799892868,0.0312761893361385,0.0249633590823863,0.0348017389404782,0.7359651899071711
230,LSTM_TFT_RF_SVR,0.0010659470987587,0.0317858364323213,0.0252587742206365,0.0352596004945448,0.7275600517597969
231,LSTM_TFT_RF_KNN,0.001042357412318,0.0314446302247343,0.0250061784967876,0.0348828997520735,0.733390843402943
232,LSTM_TFT_RF_ARIMA,0.0010449315466466,0.0314774717692464,0.024974560756027,0.0348410892366047,0.7330365669851685
233,LSTM_TFT_SVR_KNN,0.0010505019517181,0.031559423273554,0.0252200802606573,0.0351713857007162,0.731182380502131
234,LSTM_TFT_SVR_ARIMA,0.0010530706764513,0.0315928459297582,0.0252101269129449,0.0351614886696879,0.7307967514834065
235,LSTM_TFT_KNN_ARIMA,0.0010325507144507,0.0312957359077675,0.0249430923558733,0.0347759028355255,0.7358500812036198
236,LSTM_RF_SVR_KNN,0.0010648881020117,0.0317765597626618,0.0252804319735956,0.0352788770695466,0.7275810348286682
237,LSTM_RF_SVR_ARIMA,0.0010667760907646,0.0318003432977079,0.0252493809721475,0.0352405358109473,0.7273501444583638
238,LSTM_RF_KNN_ARIMA,0.0010437391676569,0.0314666343152145,0.0250054641590461,0.0348739504296857,0.7330645326814413
239,LSTM_SVR_KNN_ARIMA,0.0010515089774513,0.03157638570437,0.0252153782275993,0.035160199541887,0.7309331159678267
240,TCN_TFT_RF_SVR,0.0011026819168175,0.0323548692069278,0.0256630428937002,0.0358538337917264,0.7192223226007344
241,TCN_TFT_RF_KNN,0.0010791236422512,0.0320207452480448,0.02540072272908,0.0354684615462402,0.7250728210180144
242,TCN_TFT_RF_ARIMA,0.0010820979604409,0.0320585001524358,0.0253728989300347,0.0354324398641222,0.7246582831226321
243,TCN_TFT_SVR_KNN,0.0010866677141022,0.0321239652861845,0.0256363701522537,0.0357826188908166,0.7229460336484735
244,TCN_TFT_SVR_ARIMA,0.0010896366226964,0.0321622524873308,0.0256236447562451,0.0357714133999202,0.7225001431521413
245,TCN_TFT_KNN_ARIMA,0.0010691480725703,0.031871633481513,0.0253689383270924,0.0353997895219434,0.727573179646488
246,TCN_RF_SVR_KNN,0.0011012779213448,0.0323410283946089,0.0256809171571297,0.0358652182858714,0.7192977254369497
247,TCN_RF_SVR_ARIMA,0.0011035660939589,0.0323698336433903,0.0256493664551165,0.0358305325562412,0.7190065735890373
248,TCN_RF_KNN_ARIMA,0.0010805605827256,0.0320431128496999,0.0254000432456921,0.0354607264708293,0.7247406685862487
249,TCN_SVR_KNN_ARIMA,0.0010877299249708,0.0321413599931259,0.0256280923943898,0.0357673520281668,0.7226909274039056
250,TFT_RF_SVR_KNN,0.0011028167465127,0.0323665620494059,0.025675240156986,0.0358642804221038,0.7191560171269545
251,TFT_RF_SVR_ARIMA,0.0011050682424722,0.0323946955343993,0.0256361750404528,0.0358175845370642,0.7188718356123567
252,TFT_RF_KNN_ARIMA,0.001082290107195,0.0320717903350683,0.0253873282891987,0.0354501700657312,0.7245499116758894
253,TFT_SVR_KNN_ARIMA,0.0010893313942809,0.0321681592164963,0.025615790224108,0.0357553060300539,0.7225187478146027
254,RF_SVR_KNN_ARIMA,0.0011036657609514,0.0323809216222904,0.0256590049612842,0.0358376215670288,0.7189529902605457
255,HYBRID_GRU_LSTM_TCN_TFT,0.0010130269168836,0.0309621954074029,0.0246811183633722,0.0343814345340322,0.7396635068836058
256,HYBRID_GRU_LSTM_TCN_RF,0.0010210039639209,0.0310847771000056,0.0247418116759983,0.0344718743072539,0.7376792153978621
257,HYBRID_GRU_LSTM_TCN_SVR,0.0010275575455357,0.0311805761666775,0.024924527125121,0.034721156017739,0.7359291330703143
258,HYBRID_GRU_LSTM_TCN_KNN,0.0010117245025982,0.0309485363209634,0.0247012736225004,0.0344031820358546,0.7397791666977503
259,HYBRID_GRU_LSTM_TCN_ARIMA,0.0010142553913463,0.030981848795786,0.0246864308523049,0.0343844361164719,0.739368429862365
260,HYBRID_GRU_LSTM_TFT_RF,0.0010213958737068,0.0310928722725446,0.0247299748740649,0.0344572640491411,0.7376711556807384
261,HYBRID_GRU_LSTM_TFT_SVR,0.0010278675000196,0.0311872204197842,0.0249128996743793,0.0347072285946808,0.7359329628386667
262,HYBRID_GRU_LSTM_TFT_KNN,0.001012179977694,0.0309577014734491,0.0246840986596128,0.0343811132558895,0.7397471443485485
263,HYBRID_GRU_LSTM_TFT_ARIMA,0.0010146873933832,0.0309905891743423,0.024672437029148,0.034367329672322,0.7393408685264843
264,HYBRID_GRU_LSTM_RF_SVR,0.0010377146842835,0.0313373930811425,0.0249413197272611,0.0347652717371855,0.7334793958778508
265,HYBRID_GRU_LSTM_RF_KNN,0.0010204163068493,0.0310839495414899,0.0247547326540497,0.0344836036937608,0.7377166548295659
266,HYBRID_GRU_LSTM_RF_ARIMA,0.0010224880515111,0.0311105118818844,0.0247329416703397,0.0344572200185973,0.7374094117424904
